id,title
375572,Italian Race
9081,Waking Life
1541,Thelma & Louise
375262,The Favourite
256040,Bāhubali: The Beginning
71859,We Need to Talk About Kevin
768744,My Hero Academia: World Heroes' Mission
431580,Abominable
6620,Sabrina
4593,The Discreet Charm of the Bourgeoisie
3558,"Girl, Interrupted"
2009,"4 Months, 3 Weeks and 2 Days"
1567,I Stand Alone
319,True Romance
2649,The Game
782,Gattaca
616,The Last Samurai
860159,Crush
581577,Persian Lessons
451915,Beautiful Boy
43904,L'Atalante
339,Night on Earth
967,Spartacus
366170,Yu-Gi-Oh!: The Dark Side of Dimensions
13393,My Father and My Son
10787,The Invisible Man
4951,10 Things I Hate About You
586940,I Lost My Body
38234,Undisputed III: Redemption
11688,The Emperor's New Groove
765,Evil Dead II
8342,No Man's Land
1051,The French Connection
632617,C'mon C'mon
503919,The Lighthouse
11171,Mysterious Skin
13354,"Chill Out, Scooby-Doo!"
11906,Suspiria
1954,The Butterfly Effect
459151,The Boss Baby: Family Business
4909,The Day of the Jackal
660000,Lost Illusions
487558,BlacKkKlansman
4638,Hot Fuzz
4550,Sympathy for Lady Vengeance
83389,From Up on Poppy Hill
10734,Escape From Alcatraz
921,Cinderella Man
47909,Poetry
13310,Let the Right One In
1579,Apocalypto
127501,Barfi!
39324,Dragon Ball Z: The History of Trunks
11610,"Play It Again, Sam"
9516,Menace II Society
379019,My Blind Date with Life
4291,Kikujiro
552095,PAW Patrol: Mighty Pups
475888,Tell It to the Bees
382614,The Book of Henry
315846,Our Little Sister
16219,Gladiator
13528,Gaslight
783,Gandhi
551332,The Two Popes
30368,Stray Dog
7214,Coach Carter
11562,Crimes and Misdemeanors
11344,A Bittersweet Life
9366,Donnie Brasco
1883,Malcolm X
603661,The Hating Game
138843,The Conjuring
11421,C.R.A.Z.Y.
3001,How to Steal a Million
747,Shaun of the Dead
645886,The Unforgivable
179144,The Great Beauty
63311,The Skin I Live In
59436,Midnight in Paris
26280,I Killed My Mother
409502,I'm Not Ashamed
382748,Stargirl
228326,The Book of Life
28874,Summer Wars
15472,The Girl with the Dragon Tattoo
625,The Killing Fields
334541,Manchester by the Sea
37769,The Second Tragic Fantozzi
36685,The Rocky Horror Picture Show
29084,Le Corbeau
3009,The Trial
571,The Birds
617653,The Last Duel
127585,X-Men: Days of Future Past
37903,The White Ribbon
24807,Mr. Deeds Goes to Town
14919,Batman: Mask of the Phantasm
13384,Kes
31682,The Incredible Shrinking Man
11178,My Sassy Girl
9016,Treasure Planet
4034,That Man from Rio
3035,Frankenstein
828,The Day the Earth Stood Still
74879,Once Upon a Time in Anatolia
624479,Superman II: The Richard Donner Cut
582014,Promising Young Woman
484751,Through the Fire
449406,Vivo
16633,Somewhere in Time
79,Hero
502897,Leto
16642,Days of Heaven
8440,Carandiru
4553,The Machinist
451048,Jungle Cruise
898,Birdman of Alcatraz
574,The Man Who Knew Too Much
552178,Dark Waters
337703,The Red Turtle
16305,Sullivan's Travels
15999,Vampire Hunter D: Bloodlust
9340,The Goonies
4024,Last Year at Marienbad
470878,I Can Only Imagine
389015,"I, Tonya"
200085,The Flu
5781,That Obscure Object of Desire
940,The Lady Vanishes
483983,Balloon
36557,Casino Royale
332562,A Star Is Born
3116,Midnight Cowboy
327331,The Dirt
7735,The Wave
1372,Blood Diamond
532,A Close Shave
11202,Patton
14438,Fireproof
10110,Empire of the Sun
613090,"Live Twice, Love Once"
19995,Avatar
15165,Barbie as The Princess & the Pauper
12163,The Wrestler
10747,The Outlaw Josey Wales
15371,Lupin the Third: The Castle of Cagliostro
15097,Fear City: A Family-Style Comedy
468284,The Insult
284293,Still Alice
281957,The Revenant
11798,This Is England
10683,Happiness
984,Dirty Harry
522,Ed Wood
876716,Ciao Alberto
431937,Mr & Mme Adelman
260513,Incredibles 2
18,The Fifth Element
1786,Au Revoir les Enfants
379,Miller's Crossing
429450,Pandora
32761,The Seventh Continent
10451,Eat Drink Man Woman
3482,The Train
601,E.T. the Extra-Terrestrial
453395,Doctor Strange in the Multiverse of Madness
85350,Boyhood
13930,For the Birds
11549,Invasion of the Body Snatchers
3088,My Darling Clementine
500664,Upgrade
11970,Hercules
11544,Lilo & Stitch
2786,Pierrot le Fou
335984,Blade Runner 2049
10604,Zorba the Greek
8740,The Vanishing
615666,A Boy Called Christmas
983,The Man Who Would Be King
217993,Justice League: War
204553,Cold Eyes
72213,Courageous
1949,Zodiac
475,Bonnie and Clyde
228150,Fury
176983,One Piece Film: Z
4254,Kal Ho Naa Ho
923,Dawn of the Dead
508947,Turning Red
438148,Minions: The Rise of Gru
1847,The Long Goodbye
881,A Few Good Men
856,Who Framed Roger Rabbit
69,Walk the Line
145,Breaking the Waves
13830,Shottas
383498,Deadpool 2
9495,The Crow
429617,Spider-Man: Far From Home
244088,Human Capital
24192,The Gospel According to St. Matthew
17136,The Woman in the Window
12780,Iron Monkey
11481,Repulsion
9428,The Royal Tenenbaums
9075,Black Book
16619,Ordinary People
440298,Cold War
377273,Aquarius
27327,Phantom of the Paradise
11506,The Silence
11528,The Sandlot
644583,The Mauritanian
7500,Sonatine
877,Scarface
346648,Paddington 2
11030,Zelig
9056,Police Story
673595,Maggie Simpson in Playdate with Destiny
132344,Before Midnight
375785,Then Came You
11841,The 36th Chamber of Shaolin
186,Lucky Number Slevin
37916,Swept Away
34148,Imitation of Life
219,Volver
37719,A Night at the Opera
14257,Delusions of Grandeur
530,A Grand Day Out
795514,The Fallout
203833,The Book Thief
22584,To Have and Have Not
10843,After Hours
10549,Hamlet
134350,Why Don't You Play in Hell?
434616,Patients
58451,The Adventures of Pinocchio
252,Willy Wonka & the Chocolate Factory
34106,You Can't Take It with You
3933,Corpse Bride
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey
437586,mid90s
330459,Rogue One: A Star Wars Story
176241,Prison Break: The Final Break
16328,Johnny Got His Gun
11031,This Is Spinal Tap
7549,Fearless
874300,South Park: Post COVID: The Return of COVID
576845,Last Night in Soho
26596,Johnny Guitar
1902,Open Your Eyes
11167,Peeping Tom
9665,Glory
9028,The Great Silence
4689,Sympathy for Mr. Vengeance
2690,Irma la Douce
786,Almost Famous
106,Predator
630220,18 Presents
258480,Carol
27632,Black Sunday
109,Three Colors: White
638449,The Last Letter From Your Lover
637534,The Stronghold
38396,That's Life
9008,The Insider
818647,Through My Window
529216,Mirage
484747,Little Tickles
76758,The Flowers of War
13689,Peaceful Warrior
451480,The Guernsey Literary & Potato Peel Pie Society
41498,One Piece: Strong World
18333,Hour of the Wolf
15919,Marty
14736,Love & Basketball
487670,The Death of Superman
251516,Kung Fury
13060,Lifted
9559,A Perfect World
634544,Uncle Frank
489418,In Safe Hands
476968,"Paul, Apostle of Christ"
21832,Neon Genesis Evangelion: Death and Rebirth
8333,The Taking of Pelham One Two Three
4584,Sense and Sensibility
376290,Miss Sloane
239571,The Best of Me
8094,The Magdalene Sisters
1407,La Vie en Rose
154,Star Trek II: The Wrath of Khan
621013,Chemical Hearts
4174,Spellbound
1251,Letters from Iwo Jima
175,The Big Blue
508570,The One and Only Ivan
194662,Birdman or (The Unexpected Virtue of Ignorance)
166666,3096 Days
26638,Red Desert
12169,The First Day of the Rest of Your Life
37181,About Elly
33273,Cell 211
17529,True Grit
8321,In Bruges
33997,Desert Flower
10907,The Adventures of Robin Hood
3110,Shane
345,Eyes Wide Shut
290,Barton Fink
39323,Dragon Ball Z: Bardock - The Father of Goku
9918,Glory Road
457601,Everything You Want
370172,No Time to Die
565310,The Farewell
637693,Spirit Untamed
374720,Dunkirk
17809,Fist of Legend
13350,Scooby-Doo and the Ghoul School
1023,Adam's Apples
648,Beauty and the Beast
32909,Mulan: Rise of a Warrior
2034,Training Day
620,Ghostbusters
319373,Sweet Bean
71883,Redline
226,Boys Don't Cry
31767,The Devils
18925,Facing the Giants
9549,The Right Stuff
1360,Frida
985,Eraserhead
813258,Monster Pets: A Hotel Transylvania Short
11349,Cape Fear
10377,My Cousin Vinny
845222,Kingdom: Ashin of the North
6916,"Watch Out, We're Mad"
192,The Name of the Rose
11704,The Secret of NIMH
11471,A Better Tomorrow
408647,Teen Titans: The Judas Contract
339403,Baby Driver
293863,The Age of Adaline
663260,Black Box
340666,Nocturnal Animals
48282,Ecce Bombo
16372,The Innocents
823,Jin-Roh: The Wolf Brigade
364433,They Call Me Jeeg
292011,Richard Jewell
16646,Russian Ark
345938,The Shack
49361,Don't Torture a Duckling
10400,The Hurricane
846214,"The Simpsons: The Good, the Bart, and the Loki"
533444,Waves
519010,Pain and Glory
407445,Breathe
13754,Tekkonkinkreet
8356,An Affair to Remember
649,Belle de Jour
129670,Nebraska
22538,Scott Pilgrim vs. the World
12837,The Secret Life of Bees
10435,Chaplin
4251,Veer-Zaara
196,Back to the Future Part III
402693,100 Meters
269258,Head Full of Honey
227306,Unbroken
65218,Lemonade Mouth
37472,Ip Man 2
13377,How the Grinch Stole Christmas!
1523,The Last King of Scotland
1368,First Blood
755339,Just Another Christmas
675445,PAW Patrol: The Movie
72478,Suicide Room
14092,Ghost in the Shell 2.0
11901,High Plains Drifter
25403,Caro diario
13353,"It's the Great Pumpkin, Charlie Brown"
265180,Leviathan
18988,The Lion in Winter
8741,The Thin Red Line
11710,The Enigma of Kaspar Hauser
290762,Miss You Already
10784,Cabaret
499631,Fabrizio De André: Principe libero
11829,Trinity Is Still My Name
2501,The Bourne Identity
704,A Hard Day's Night
589982,Spread Your Wings
544401,Cherry
9509,Man on Fire
2056,The Station Agent
250219,I Can Quit Whenever I Want
100271,A Letter to Momo
13475,Star Trek
458156,John Wick: Chapter 3 - Parabellum
339380,On the Basis of Sex
290542,You're Not You
5967,The Umbrellas of Cherbourg
1677,Ray
466272,Once Upon a Time… in Hollywood
206487,Predestination
18917,Alice
1813,The Devil's Advocate
595975,La Belle Époque
190859,American Sniper
451499,School of Life
271110,Captain America: Civil War
250538,The Good Lie
26963,The Secret of Kells
16858,All That Jazz
11545,Rushmore
8055,The Reader
527,Once Were Warriors
39107,Dragon Ball Z: Fusion Reborn
5503,The Fugitive
1052,Blow-Up
439584,I Can Quit Whenever I Want 3: Ad Honorem
339984,Miracles from Heaven
271706,Big Fish & Begonia
74643,The Artist
36208,A Dog's Life
1391,Y Tu Mamá También
626735,Dog
380225,Like Crazy
9299,Thesis
6114,Bram Stoker's Dracula
1653,The Motorcycle Diaries
779,Vampyr
568,Apollo 13
583689,Moxie
414425,Mudbound
284052,Doctor Strange
273895,Selma
193756,Lone Survivor
31522,A Woman Is a Woman
24226,The Verdict
497698,Black Widow
14283,The Red Violin
25623,House
6644,El Dorado
187,Sin City
516486,Greyhound
483980,Z-O-M-B-I-E-S
247645,Queen
11615,The Life of David Gale
3080,Top Hat
395834,Wind River
3085,His Girl Friday
114,Pretty Woman
21450,Naked
2292,Clerks
481432,Happy as Lazzaro
101299,The Hunger Games: Catching Fire
39356,Boy
25955,Pickup on South Street
9461,Enter the Dragon
13446,Withnail & I
491584,Burning
363,Head-On
242,The Godfather: Part III
164249,Santa Claus Is a Stinker
11978,Men of Honor
639,When Harry Met Sally...
615,The Passion of the Christ
492,Being John Malkovich
507505,El Angel
75233,"Oslo, August 31st"
26900,The Bandit
575,The Experiment
432836,Memoir of a Murderer
76589,Justice League: Doom
451751,American Satan
94329,The Raid
387426,Okja
228203,"McFarland, USA"
38985,Sorcerer
161,Ocean's Eleven
615643,Minari
49020,Submarine
15764,Sophie's Choice
137106,The Lego Movie
11589,Kelly's Heroes
514575,A Twelve-Year Night
377263,Frantz
3766,The Lady from Shanghai
2767,The Lovers on the Bridge
433247,First They Killed My Father
121986,Frances Ha
583406,Judas and the Black Messiah
446893,Trolls World Tour
417320,Descendants 2
394117,The Florida Project
11661,Joyeux Noel
839,Duel
713,The Piano
686,Contact
12207,The Legend of Drunken Master
2898,As Good as It Gets
1116,The Wind That Shakes the Barley
758866,Drive My Car
3063,Duck Soup
388,Inside Man
2503,The Bourne Ultimatum
427033,This Crazy Heart
406385,I Can Quit Whenever I Want 2: Masterclass
15774,Swades
11416,The Mission
11236,The Secret Garden
4476,Legends of the Fall
594328,Phineas and Ferb: The Movie: Candace Against the Universe
73456,Barbie: Princess Charm School
46919,Daisies
10849,The Purple Rose of Cairo
5723,Once
2291,Jacob's Ladder
28055,Blood and Black Lace
14433,Zulu
462,Erin Brockovich
13321,Lifeboat
140,Bad Education
40823,The Man Who Copied
37211,Scooby-Doo! and the Reluctant Werewolf
763,Braindead
546121,Run
489930,Blindspotting
463257,The Peanut Butter Falcon
432616,Promise at Dawn
37135,Tarzan
25673,A Place in the Sun
20558,Scooby-Doo! in Where's My Mummy?
9462,The Way of the Dragon
614587,Lupin III: The First
353081,Mission: Impossible - Fallout
17654,District 9
4203,Women on the Verge of a Nervous Breakdown
1245,The Remains of the Day
376867,Moonlight
274109,Palm Trees in the Snow
9504,Glengarry Glen Ross
447332,A Quiet Place
19100,Those Happy Days
621,Grease
113082,Berserk: The Golden Age Arc I - The Egg of the King
284054,Black Panther
157354,Fruitvale Station
7452,"The Cook, the Thief, His Wife & Her Lover"
260,The 39 Steps
416494,Status Update
13635,Mesrine: Killer Instinct
8810,Mad Max 2
458131,The Best of Enemies
303483,Once in a Lifetime
289222,The Zookeeper's Wife
3089,Red River
756,Fantasia
205220,Philomena
1669,The Hunt for Red October
853,Enemy at the Gates
146,"Crouching Tiger, Hidden Dragon"
571468,Freaks Out
312221,Creed
242643,Batman: Assault on Arkham
36095,Cure
14638,The Killers
5123,August Rush
2757,Adaptation.
9361,The Last of the Mohicans
9065,Europa
12554,Citizen X
6404,Nosferatu the Vampyre
1895,Star Wars: Episode III - Revenge of the Sith
38602,Little Lord Fauntleroy
14698,"Suddenly, Last Summer"
176,Saw
668742,Father There Is Only One 2
408220,Justice League Dark
590223,Love and Monsters
165213,New World
87827,Life of Pi
9385,The Twelve Tasks of Asterix
7863,Shine
427,Mon Oncle
659959,Summer of 85
111969,Stuck in Love
64682,The Great Gatsby
51828,One Day
16320,Serenity
2798,Oscar
1542,Office Space
687,Dead Man Walking
454626,Sonic the Hedgehog
88273,A Royal Affair
20620,Seconds
17681,Scooby-Doo! and the Witch's Ghost
3121,Nashville
794,The Omen
34647,Enter the Void
10867,Malena
4011,Beetlejuice
814,An American Werewolf in London
802,Lolita
153,Lost in Translation
522369,Sorry We Missed You
25866,The Sucker
258893,Scooby-Doo! WrestleMania Mystery
249164,If I Stay
17474,The Man in the Moon
12716,My Father's Glory
19120,Juliet of the Spirits
14645,Santa Claus Is a Stinker
1359,American Psycho
628,Interview with the Vampire
610120,Anima
10474,The Basketball Diaries
7294,The Man Without a Past
4710,Masculin Féminin
2134,The Time Machine
771,Home Alone
47735,Summer with Monika
45317,The Fighter
11943,Jeremiah Johnson
1554,Down by Law
760,The Mad Adventures of Rabbi Jacob
350,The Devil Wears Prada
90369,Now Is Good
9571,Dazed and Confused
4133,Blow
245891,John Wick
15003,Chocolate
8681,Taken
520172,Happiest Season
273481,Sicario
39486,Secretariat
22164,Blood and Bone
7249,Futurama: Bender's Big Score
1429,25th Hour
413279,Team Thor
53565,Steamboat Willie
14551,Winchester '73
12311,Mutiny on the Bounty
11206,Wait Until Dark
429174,Loveless
6003,Romeo and Juliet
19673,Sexmission
11881,Miracle on 34th Street
840,Close Encounters of the Third Kind
488,The African Queen
332270,Battle for Sevastopol
15601,Scooby-Doo! and the Cyber Chase
10024,My Sister's Keeper
9662,The Triplets of Belleville
395991,Only the Brave
16234,Batman Beyond: Return of the Joker
9470,Kung Fu Hustle
9426,The Fly
4032,My Girl
2639,Deconstructing Harry
474395,Teen Titans Go! To the Movies
401306,The Seventh Company Has Been Found
37775,"Bianco, rosso e Verdone"
10975,Operation Condor
315635,Spider-Man: Homecoming
245913,Pelé: Birth of a Legend
233639,Windstorm
4147,Road to Perdition
2252,Eastern Promises
1645,A Time to Kill
33436,The Brain
759,Gentlemen Prefer Blondes
547258,Play
535356,Elisa & Marcela
438146,Birds of Passage
298582,Full Out
12776,Johnny Stecchino
11948,"Merry Christmas, Mr. Lawrence"
855,Black Hawk Down
14554,Bad Day at Black Rock
9652,The Passenger
457,Sissi
545609,Extraction
416477,The Big Sick
36040,Walkabout
381,To Catch a Thief
283591,The Secret Scripture
212167,Patema Inverted
140823,Saving Mr. Banks
16307,The Wicker Man
2748,Journey to Italy
379291,Justice League vs. Teen Titans
43316,All That Heaven Allows
40794,Loose Cannons
13004,Barbie and the Diamond Castle
874,A Man for All Seasons
470,21 Grams
25793,Precious
6949,"What's Up, Doc?"
765245,Swan Song
80278,The Impossible
33701,French Fried Vacation 2
12902,Scooby-Doo! and the Loch Ness Monster
11426,From Here to Eternity
10144,The Little Mermaid
504608,Rocketman
132363,The Butler
81188,Rise of the Guardians
9454,EverAfter
109689,I Want You
690,Pickpocket
307081,Southpaw
46838,Tucker and Dale vs. Evil
42994,Memories
15362,Mesrine: Public Enemy #1
902,The City of Lost Children
259316,Fantastic Beasts and Where to Find Them
75656,Now You See Me
476299,Ghostland
399404,Darkest Hour
293670,The Wailing
65754,The Girl with the Dragon Tattoo
37094,Falling Down
14534,Rudy
11673,Cyrano de Bergerac
9539,Martyrs
302528,Remember
2899,Asterix & Obelix: Mission Cleopatra
658,Goldfinger
88,Dirty Dancing
10437,The Muppet Christmas Carol
10234,Funny Games
4232,Scream
801,"Good Morning, Vietnam"
184,Jackie Brown
13949,Persuasion
8056,Train of Life
1923,Twin Peaks: Fire Walk with Me
987,The Front Page
116,Match Point
304357,Woman in Gold
374461,Mr. Church
342737,20th Century Women
787428,Two Distant Strangers
574093,Float
286192,Lava
284689,Testament of Youth
30061,Justice League: Crisis on Two Earths
11644,Blow Out
4107,Bloody Sunday
82695,Les Misérables
1791,The Piano Teacher
1427,Perfume: The Story of a Murderer
497582,Enola Holmes
428836,Ophelia
420814,Christopher Robin
23550,His Secret Life
19666,Lagaan: Once Upon a Time in India
2666,Dark City
420809,Maleficent: Mistress of Evil
